0.00196842,0.00159107,0.00136794,0.00129904,0.00138437,0.00162393,0.00201772,0.00256573,0.00326795,0.00362437,0.00463497,0.00529975,0.00561868,0.00609175,0.00671892,0.00650019,0.00343550,0.00052485,-0.00173180,-0.00233450,-0.00228327,-0.00107815,0.00028081,0.00129357,0.00246008,0.00278029,0.00325416,0.00338163,0.00366264,0.00309713,0.00268505,0.00142634,0.00032091,-0.00013128,0.00006968,0.00042373,0.00143079,0.00209079,0.00140363,0.00036925,-0.00051244,-0.00174153,-0.00131811,-0.00124227,-0.00101410,-0.00113371,0.00039883,0.00108339,0.00191988,0.00090820,-0.00045177,-0.00216014,-0.00171701,-0.00112250,-0.00087673,-0.00047982,-0.00093189,-0.00073307,-0.00188347,-0.00238324,-0.00273249,-0.00343137,-0.00298001,-0.00237854,-0.00062712,0.00127413,0.00282505,0.00352549,0.00387532,0.00337437,0.00102249,-0.00168048,-0.00373469,-0.00414030,-0.00289748,-0.00050640,0.00303278,0.00621989,0.00705476,0.00703720,0.00366705,-0.00055588,-0.00413176,-0.00706079,-0.00734314,-0.00447901,-0.00146859,0.00118793,0.00249036,0.00343850,0.00253214,0.00077109,0.00015514,-0.00081591,-0.00214228,-0.00382416,-0.00436179,-0.00325537,-0.00100512,0.00088874,0.00142599,0.00110641,0.00092976,0.00039582,0.00050436,-0.00074486,-0.00235206,-0.00331749,-0.00264139,-0.00082400,0.00013444,0.00123369,0.00147348,-0.00114642,-0.00312627,-0.00346633,-0.00216685,-0.00022808,0.00334970,0.00656623,0.00792126,0.00591450,0.00254570,-0.00168542,-0.00627914,-0.00773572,-0.00605546,-0.00323862,0.00121451,0.00380364,0.00352848,-0.00061124,-0.00511582,-0.00748556,-0.00822075,-0.00582169,-0.00428867,-0.00162200,-0.00082198,0.00161108,0.00567688,0.01137511,0.01320545,0.00916759,0.00226122,-0.00351398,-0.00665833,-0.00867215,-0.00755577,-0.00730951,-0.00593370,-0.00292867,0.00020526,0.00296773,0.00585843,0.00687701,0.00552314,0.00429646,0.00069665,-0.00227666,-0.00612380,-0.00684512,-0.00644097,-0.00491172,-0.00375771,-0.00147930,0.00242315,0.00394928,0.00459873,0.00437113,0.00276611,0.00128331,0.00092236,-0.00081712,-0.00243549,-0.00193315,-0.00131045,0.00143221,0.00279445,0.00177590,-0.00012384,-0.00290515,-0.00406842,-0.00611404,-0.00554240,-0.00085389,0.00395107,0.00687211,0.00390882,-0.00043921,0.00082763,0.00170892,0.00270427,0.00281327,0.00153549,-0.00112946,-0.00318201,-0.00412256,-0.00445154,-0.00266936,-0.00177645,-0.00227323,-0.00166012,-0.00243754,-0.00210593,-0.00116572,-0.00061733,-0.00146120,0.00080224,0.00167256,0.00314930,0.00273205,0.00292034,0.00321375,0.00161183,0.00261413,0.00372021,0.00242961,-0.00025811,-0.00484341,-0.00732673,-0.00970855,-0.00748930,-0.00516945,-0.00424946,-0.00072979,0.00088909,0.00260672,0.00442264,0.00533638,0.00484747,0.00245544,-0.00084019,-0.00453988,-0.00714412,-0.00915338,-0.00806813,-0.00638885,-0.00211604,-0.00025016,0.00520830,0.00825885,0.00640100,0.00213427,0.00295817,0.00487221,0.00687590,0.00496873,0.00315023,0.00341988,-0.00122280,-0.00527832,-0.00924718,-0.01012987,-0.00842690,-0.00463878,-0.00076601,0.00319091,0.00373145,0.00385513,0.00306141,0.00334980,0.00271978,0.00067083,-0.00279756,-0.00368591,-0.00399474,-0.00522457,-0.00187591,0.00055070,0.00205476,0.00263572,0.00229308,0.00152629,0.00083484,-0.00028182,0.00017581,0.00120717,0.00081174,0.00048899,-0.00126162,-0.00294063,-0.00804856,-0.00908597,-0.00755339,-0.00745136,-0.00128042,0.00345889,0.00576602,0.00714043,0.00808158,0.00558891,0.00466188,0.00329993,-0.00099746,-0.00373087,-0.00640084,-0.00750793,-0.00755268,-0.00803565,-0.00345740,0.00118152,0.00388054,0.00563912,0.00595669,0.00383269,0.00026656,-0.00274226,-0.00319434,-0.00609023,-0.00843050,-0.00721572,-0.00594646,-0.00012327,0.00825327,0.01518259,0.01366412,0.00769730,0.00178155,-0.00258370,-0.00639903,-0.00716500,-0.00738219,-0.00555117,-0.00467252,-0.00274683,-0.00227465,-0.00025658,0.00280681,0.00291494,0.00306723,0.00326310,0.00350197,0.00378325,0.00460637,0.00247074,0.00187577,0.00182089,0.00180550,0.00032902,-0.00360913,-0.00550954,-0.00287281,0.00030049,0.00300976,0.00525441,0.00553386,0.00484751,0.00219478,-0.00192494,-0.00551222,-0.00956767,-0.00959187,-0.00658542,-0.00304892,0.00401705,0.01011189,0.01223500,0.00838579,0.00356366,-0.00023199,-0.00400175,-0.00574621,-0.00446599,-0.00266166,-0.00083385,0.00001687,0.00138989,0.00128460,0.00070041,0.00113673,0.00059294,0.00056845,0.00056266,0.00257496,0.00260476,0.00115145,0.00021443,-0.00020690,-0.00161314,-0.00200491,-0.00038279,-0.00024740,-0.00009934,-0.00043921,-0.00076761,-0.00158515,-0.00339244,-0.00319007,-0.00447866,-0.00325880,0.00046889,-0.00079618,-0.00155463,-0.00080705,0.00144595,0.00170376,0.00296577,0.00223139,0.00100000,-0.00072900,-0.00195621,-0.00518224,-0.00740770,-0.00763320,-0.00335933,-0.00008670,0.00418407,0.00595240,0.00521766,0.00397925,-0.00076342,-0.00501098,-0.00926401,-0.01202313,-0.01228895,-0.00606206,-0.00334307,-0.00113260,0.00606877,0.01176042,0.01294175,0.01211215,0.00577103,-0.00008223,-0.00694822,-0.00982756,-0.01222084,-0.01162866,-0.00905164,-0.00499036,-0.00244544,0.00258252,0.00609292,0.00958517,0.00805865,0.00551277,0.00194693,-0.00213947,-0.00274704,-0.00287637,-0.00252807,-0.00470273,-0.00540094,-0.00562332,-0.00387045,0.00485706,0.01055862,0.00923363,0.00438150,0.00100163,-0.00140658,-0.00384372,-0.00531039,-0.00730718,-0.00533468,-0.00389349,0.00051579,0.00339259,0.00273630,0.00454634,0.00832210,0.00956302,0.00726848,0.00343791,-0.00092928,-0.00633369,-0.00877590,-0.00725649,-0.00377606,0.00066481,0.00406554,0.00542554,0.00624423,0.00652102,0.00325534,-0.00005341,-0.00390580,-0.00430241,-0.00424382,-0.00223061,0.00123664,0.00215735,0.00253095,0.00135686,0.00113450,0.00186330,0.00354268,0.00617208,0.00575091,0.00277862,0.00025461,0.00017834,-0.00095078,-0.00213332,0.00013017,-0.00116089,-0.00100706,-0.00040891,0.00213300,0.00361810,0.00304583,0.00141563,0.00022694,-0.00002080,-0.00082815,-0.00119568,-0.00312392,-0.00461345,-0.00366482,-0.00377857,-0.00495528,-0.00369548,-0.00049973,0.00363142,0.00619742,0.00719773,0.00463179,0.00099906,-0.00470101,-0.01046896,-0.01130534,-0.00771068,-0.00418553,0.00226957,0.00615409,0.00946748,0.01020921,0.00837874,0.00497553,0.00349907,0.00294880,0.00082420,-0.00137525,-0.00265010,-0.00300086,-0.00292806,-0.00093223,0.00148610,0.00232642,0.00158820,-0.00122907,-0.00112593,0.00039712,0.00083956,0.00270087,0.00348053,0.00267804,0.00029288,0.00132454,0.00377251,0.00113629,-0.00158464,-0.00289077,-0.00228262,-0.00476069,-0.00432547,-0.00247747,0.00078282,0.00495489,0.00953825,0.01253241,0.01093686,0.00525113,-0.00252528,-0.00889286,-0.01285211,-0.01240349,-0.01104750,-0.00728463,-0.00111535,0.00595985,0.01094050,0.01282611,0.00811622,0.00881034,0.00290801,-0.00159125,-0.00368791,-0.00588244,-0.00417531,-0.00106697,0.00144210,0.00385144,0.00116059,0.00036909,0.00147648,0.00248232,0.00238613,0.00118747,-0.00161412,-0.00351908,-0.00502786,0.00035909,0.00964132,0.01481839,0.01288986,0.00885529,0.00021423,-0.00603374,-0.00788907,-0.00485218,-0.00192352,0.00039649,0.00210743,0.00370885,0.00420034,0.00358147,0.00185183,0.00051098,-0.00094149,-0.00050599,-0.00068294,-0.00197276,-0.00237586,-0.00289264,-0.00052352,0.00123110,0.00187081,0.00189521,0.00080390,0.00009648,0.00077255,-0.00016829,-0.00072643,-0.00140225,-0.00019616,0.00339146,0.00636023,0.00870975,0.00793964,0.00354953,-0.00046097,-0.00259223,-0.00384463,-0.00521855,-0.00671435,-0.00583241,-0.00257310,0.00156323,0.00457620,0.00646545,0.00773062,0.00737136,0.00788730,0.01227809,0.01254338,0.00968282,0.00669605,0.00008274,-0.00415747,-0.00702492,-0.00851995,-0.00664290,-0.00539410,-0.00327390,-0.00028262,0.00107940,0.00281184,0.00291437,0.00238665,0.00222837,0.00193921,0.00151885,-0.00003303,0.00178325,0.00346738,0.00651905,0.00793795,0.00822378,0.00587622,0.00389498,0.00227975,0.00003024,-0.00235385,-0.00337282,-0.00202696,-0.00031656,-0.00024190,-0.00030329,-0.00100099,-0.00033529,0.00069353,0.00258519,0.00283941,0.00145592,-0.00006555,-0.00222527,-0.00202350,-0.00146052,-0.00003659,0.00174804,0.00389310,0.00689834,0.00826350,0.00648833,0.00257259,0.00001601,-0.00068164,0.00047939,0.00099887,0.00287654,0.00361218,0.00270555,0.00115642,0.00046455,-0.00037028,-0.00084829,-0.00096972,0.00126522,0.00285630,0.00480331,0.00460604,0.00226427,0.00127779,0.00264639,0.00386987,0.00344802,0.00138064,-0.00033247,0.00030849,0.00280334,0.00565187,0.00785390,0.00690923,0.00581769,0.00257908,0.00069324,0.00015996,0.00047909,0.00115045,0.00067386,-0.00045084,-0.00022383,0.00085473,0.00128468,0.00206586,0.00319810,0.00318126,0.00251517,0.00019969,-0.00176533,-0.00188004,-0.00064458,0.00094089,0.00187625,0.00266136,0.00379608,0.00528027,0.00561380,0.00379656,0.00182840,0.00070922,0.00093887,0.00101726,0.00094425,0.00121974,0.00184361,0.00181575,0.00063606,-0.00069557,-0.00067924,0.00018494,0.00239689,0.00445649,0.00586367,0.00661832,0.00672036,0.00566971,0.00296627,-0.00039002,-0.00289926,-0.00306152,-0.00187687,0.00065461,0.00303286,0.00575780,0.00732938,0.00724752,0.00501218,0.00212328,0.00008078,-0.00111538,-0.00146525,-0.00146887,-0.00012630,0.00156242,0.00259725,0.00347815,0.00420509,0.00427803,0.00369694,0.00246178,0.00107254,0.00052918,-0.00066831,-0.00051996,-0.00102578,-0.00068579,-0.00050000,0.00003158,0.00040893,0.00013206,0.00020096,0.00011563,-0.00012393,-0.00101772,-0.00156573,-0.00226795,-0.00312437,-0.00413497,-0.00529975,-0.00661868,-0.00759175,-0.00921892,-0.01100019,-0.01293550,-0.01502485,-0.01676820,-0.01866550,-0.02021673,-0.02042185,-0.01728081,-0.01229357,-0.00746008,-0.00328029,0.00024584,0.00261837,0.00333736,0.00340287,0.00181495,0.00057366,-0.00082091,-0.00186872,-0.00356968,-0.00392373,-0.00343079,-0.00209079,-0.00040363,0.00263075,0.00501244,0.00474153,0.00281811,0.00024227,-0.00198590,-0.00436629,-0.00539883,-0.00508339,-0.00341988,0.00009180,0.00395177,0.00616014,0.00621701,0.00512250,0.00337673,0.00047982,-0.00156811,-0.00276693,-0.00261653,-0.00111676,0.00123249,0.00093137,-0.00001999,-0.00112146,-0.00087288,-0.00077413,-0.00132505,-0.00052549,0.00012468,0.00162563,0.00297751,0.00318048,0.00223469,0.00164030,0.00089748,-0.00049360,-0.00103278,-0.00121989,-0.00105476,-0.00103720,-0.00016705,-0.00044412,-0.00086824,-0.00143921,-0.00315686,-0.00402099,-0.00453141,-0.00418793,-0.00349036,-0.00093850,0.00346786,0.00872891,0.00984486,0.00781591,0.00414228,0.00182416,0.00036179,-0.00124463,-0.00299488,-0.00538874,-0.00692599,-0.00560641,-0.00242976,0.00010418,0.00049564,0.00124486,-0.00014794,-0.00318251,-0.00385861,-0.00417600,-0.00263444,-0.00073369,0.00102652,0.00214642,0.00312627,0.00296633,0.00116685,-0.00177192,-0.00434970,0.00043377,0.00957874,0.01408550,0.01595430,0.01468542,0.01077914,0.00573572,0.00055546,-0.00376138,-0.00571451,-0.00430364,-0.00102848,0.00261124,0.00611582,0.00648556,0.00622075,0.00482169,0.00378867,0.00062200,-0.00117802,-0.00111108,-0.00267688,-0.00237511,-0.00220545,-0.00266759,-0.00726122,-0.01098602,-0.01084167,-0.00682785,-0.00344423,0.00080951,0.00693370,0.01192867,0.01329474,0.01303227,0.01014157,0.00462299,0.00047686,-0.00179646,-0.00069665,0.00127666,0.00212380,0.00134512,-0.00005903,-0.00108828,-0.00224229,-0.00352070,-0.00442315,-0.00294928,-0.00159873,-0.00037113,-0.00276611,-0.00428331,-0.00442236,-0.00318288,0.00043549,0.00243315,0.00681045,0.01056779,0.01070555,0.01072410,0.00812384,0.00140515,-0.00543158,-0.00938596,-0.00845760,-0.00614611,-0.00295107,-0.00037211,0.00159118,0.00243921,0.00117237,0.00279108,0.00429573,0.00368673,0.00296451,0.00262946,0.00068201,-0.00037744,-0.00154846,-0.00183064,-0.00022355,0.00027323,0.00016012,0.00093754,0.00160593,0.00166572,0.00361733,0.00196120,-0.00130224,-0.00417256,-0.00414930,-0.00173205,0.00407966,0.00578625,-0.00011183,-0.00561413,-0.00672021,-0.00642961,-0.00724189,-0.00265659,0.00082673,0.00320855,0.00248930,0.00116945,0.00174946,0.00322979,0.00411091,0.00339328,0.00107736,-0.00133638,-0.00384747,-0.00445544,0.00084019,0.00003988,0.00214412,0.00365338,0.00506813,0.00188885,-0.00538396,-0.00774984,-0.00620830,-0.00325885,0.00059900,0.00436573,0.00704183,0.01062779,0.01412410,0.01203127,0.00484977,-0.00241988,-0.00777720,-0.01172168,-0.01175282,-0.00787013,-0.00307310,-0.00036122,0.00326601,0.00780909,0.00976855,0.00514487,0.00243859,-0.00034980,-0.00021978,-0.00017083,-0.00020244,-0.00131409,-0.00350526,-0.00477543,-0.00512409,-0.00255070,-0.00205476,-0.00113572,0.00120692,0.00147371,0.00316516,0.00378182,0.00682419,0.00629283,0.00418826,0.00001101,-0.00173838,-0.00305937,-0.00295144,-0.00191403,0.00005339,-0.00054864,-0.00471958,-0.00595889,-0.00276602,0.00185957,0.00741842,0.00991109,0.01133812,0.00970007,0.00399746,-0.00226913,-0.00609916,-0.00749207,-0.00544732,-0.00346435,-0.00154260,0.00081848,0.00361946,0.00536088,0.00554331,0.00516731,0.00573344,0.00324226,0.00119434,-0.00240977,-0.00456950,-0.00428428,-0.00005354,0.00112327,0.00274673,0.00581741,0.00383588,0.00080270,0.00121845,0.00358370,0.00439903,0.00416500,0.00288219,0.00105117,-0.00082748,-0.00175317,0.00027465,-0.00124342,0.00119319,0.00058506,-0.00106723,0.00023690,0.00349803,0.00871675,0.00889363,0.00652926,0.00412423,0.00017911,-0.00380550,-0.00632902,-0.00739087,-0.00649046,-0.00362719,0.00019951,0.00649024,0.01024559,0.01296614,0.01065249,0.00380522,-0.00357506,-0.00998778,-0.01093233,-0.01090813,-0.01141458,-0.00795108,-0.00301705,0.00238811,0.00576500,0.00561421,0.00543634,0.00723199,0.00550175,-0.00175379,-0.00603401,-0.00783834,-0.00966615,-0.00751687,-0.00188989,0.00121540,0.00229959,0.00486327,0.00440706,0.00093155,0.00043734,0.00042504,-0.00060476,-0.00215145,-0.00321443,-0.00379310,-0.00338686,-0.00349509,-0.00261721,-0.00025260,0.00259934,0.00493921,0.00826761,0.00958515,0.01089244,0.00719007,-0.00052134,-0.00724120,-0.01046889,-0.01370382,-0.01444537,-0.00969295,-0.00494595,0.00179624,0.00603423,0.00926861,0.01000000,0.00822900,0.00395621,-0.00081776,-0.00559230,-0.00686680,-0.00564067,-0.00341330,-0.00018407,0.00354760,0.00528234,0.00602075,0.00426342,0.00251098,-0.00223599,-0.00497687,-0.00871105,-0.00743794,-0.00365693,0.00013260,0.00393123,0.00523958,0.00555825,0.00338785,0.00322897,0.00258223,0.00394822,0.00332756,0.00222084,0.00112866,0.00155164,0.00149036,0.00244544,0.00441748,0.00140708,-0.00058517,-0.00005865,-0.00251277,-0.00244693,-0.00236053,-0.00275296,-0.00212363,-0.00197193,0.00070273,0.00040094,0.00112332,-0.00012955,0.00014294,0.00094138,0.00026637,-0.00188150,0.00049837,0.00140658,0.00234372,0.00081039,-0.00019282,-0.00516532,-0.00760651,-0.00501579,-0.00039259,0.00376370,0.00795366,0.01017790,0.00993698,0.00673152,0.00606209,0.00192928,-0.00316631,-0.00722410,-0.00774351,-0.00522394,-0.00216481,0.00393446,0.00657446,0.00725577,0.00447898,-0.00025534,-0.00294659,-0.00509420,-0.00669759,-0.00575618,-0.00376939,-0.00423664,-0.00165735,-0.00053095,0.00114314,0.00186550,0.00213670,0.00045732,0.00132792,0.00274909,0.00072138,0.00024539,0.00432166,0.00445078,0.00063332,-0.00563017,-0.00633911,-0.00699294,-0.00759109,-0.00213300,0.00138190,0.00295417,0.00408437,0.00477306,0.00402080,0.00232815,0.00119568,-0.00237608,-0.00588655,-0.00633518,-0.00672143,-0.00404472,-0.00080452,0.00299973,0.00686858,0.01030258,0.00830227,0.00636821,0.00150094,-0.00379899,-0.00353104,-0.00369466,-0.00628932,-0.00681447,-0.00876957,-0.01065409,-0.00696748,-0.00270921,0.00162126,0.00552447,0.00550093,0.00605120,0.00417580,0.00287525,0.00015010,-0.00299914,-0.00607194,-0.00656777,-0.00448610,-0.00182642,-0.00158820,0.00322907,0.00462593,0.00310288,0.00416044,0.00529913,0.00551947,0.00432196,0.00170712,-0.00082454,-0.00327251,-0.00413629,-0.00691536,-0.00710923,-0.00671738,-0.00273931,0.00232547,0.00747747,0.01171718,0.01154511,0.00846175,0.00596759,0.00356314,-0.00025113,-0.00597472,-0.00960714,-0.00964789,-0.00859651,-0.00495250,-0.00271537,-0.00088465,0.00054015,-0.00144050,-0.00282611,-0.00111622,0.00118966,0.00259199,0.00259125,0.00418791,0.00388244,0.00217531,0.00056697,-0.00094210,-0.00185144,-0.00166059,-0.00286909,-0.00397648,-0.00148232,-0.00088613,0.00081253,0.00161412,0.00301908,0.00302786,-0.00135909,-0.00314132,-0.00131839,0.00011014,0.00164471,0.00078577,-0.00146626,-0.00411093,-0.00564782,-0.00657648,-0.00489649,-0.00360743,-0.00220885,-0.00170034,0.00141853,0.00464817,0.00798902,0.00694149,0.00450599,0.00318294,0.00197276,0.00087586,-0.00060736,-0.00097648,-0.00273110,-0.00487081,-0.00539521,-0.00380390,-0.00109648,-0.00227255,-0.00533171,-0.00727357,-0.00659775,-0.00480384,-0.00289146,0.00063977,0.00329025,0.00606036,0.00495047,0.00146097,-0.00290777,-0.00365537,-0.00328145,-0.00228565,-0.00116759,-0.00242690,-0.00306323,-0.00307620,-0.00096545,-0.00023062,-0.00087136,-0.00288730,-0.00427809,-0.00554338,-0.00418282,-0.00169605,0.00141726,0.00265747,0.00102492,0.00001995,-0.00035710,-0.00210590,-0.00372610,-0.00671738,-0.00957940,-0.00981184,-0.00491437,-0.00088665,0.00177163,0.00156079,-0.00001885,0.00003303,0.00321675,0.00553262,0.00398095,-0.00093795,-0.00622378,-0.00887622,-0.00989498,-0.00827975,-0.00403024,-0.00214615,0.00037282,0.00152696,0.00281656,0.00524190,0.00480329,0.00200099,-0.00216471,-0.00419353,-0.00558519,-0.00583941,-0.00545592,-0.00343445,0.00122527,0.00402350,0.00496052,0.00303659,-0.00074804,-0.00389310,-0.00639834,-0.00676350,-0.00548833,-0.00457259,-0.00401601,-0.00031836,0.00202061,0.00300113,0.00212346,0.00088782,-0.00020555,-0.00165642,-0.00296455,-0.00362972,-0.00265171,-0.00153028,-0.00076522,-0.00235630,-0.00330331,-0.00410604,-0.00326427,-0.00127779,-0.00014639,-0.00086987,-0.00244802,-0.00238064,-0.00216753,-0.00180849,-0.00180334,-0.00165187,-0.00285390,-0.00390923,-0.00481769,-0.00457908,-0.00269324,-0.00015996,0.00352091,0.00434955,0.00332614,-0.00004916,-0.00327617,-0.00635473,-0.00678468,-0.00606586,-0.00319810,-0.00018126,0.00048483,-0.00019969,-0.00173467,-0.00361996,-0.00585542,-0.00694089,-0.00737625,-0.00616136,-0.00379608,-0.00028027,0.00188620,0.00270344,0.00167160,0.00079078,-0.00093887,-0.00251726,-0.00344425,-0.00321974,-0.00234361,-0.00031575,0.00086394,0.00119557,-0.00032076,-0.00268494,-0.00489689,-0.00545649,-0.00586367,-0.00461832,-0.00322036,-0.00166971,0.00003373,0.00089002,0.00039926,-0.00093848,-0.00312313,-0.00415461,-0.00503286,-0.00625780,-0.00632938,-0.00574752,-0.00451218,-0.00312328,-0.00208078,-0.00188462,-0.00153475,-0.00153113,-0.00237370,-0.00356242,-0.00459725,-0.00447815,-0.00470509,-0.00477803,-0.00519694,-0.00496178,-0.00457254,-0.00352918,-0.00283169,-0.00248004,-0.00247422,-0.00181421,-0.00200000,0.00000000
